case_I1ssTPCIzz00ozQ	BPI has not yet processed a refund for my account due to a failed transaction
case_wddfp5H6j232LFP	It is taking time for Metrobank Olivarez-Tagaytay to refund my money. I was a victim of phishing email/scam.
case_WpIaoWEvnakq72R	EASTWEST Bank. I was requesting for a reconstruction of payment for my autoloan.
case_Eau9jmYaVqvuJdj	Robinsons bank cainta branch I Applied for secured credit card and promised me for 3 business days approval but until now it was not approved even if its secured credit card. I appied march 10 and my money was on hold since then and they dont want to cancel it
case_FSXShhIaOtv6vnD	Citibank charged me of accrued interest on my credit card bills during Nov and Dec 2020 because I did not pay them anything during those times due to Bayanihan law. Is this right?
case_dhC3BW8lIoIbIYH	Security bank Dasmariñas did not apply the Bayanihan Act for my car loan last year,  they have called last year for the outstanding balance and I requested to apply the Bayanihan Act and now they are messaging me that I have outstanding balance again.
case_ZZCecKSUqQYN2vL	Hi My name is Magdalino Ochea Jr trying to escalate an issue I am having with  Metrobank. I requested a cash-pickup on Feb 4, 2021 but it was unsuccessful and cancelled but the money was taken. Until now, the money is still not back to my account and it's almost 3 months already and Metrobank said the issue has been closed and completed.
case_0FfZRaBZbovldXF	Coins.ph is not responding to my requests for support. I have submitted my requirements for account verification but they have not responded given the time allowed.
case_3tL9hgr72IucerF	PNB failed to make the debits for a home loan from a funded account and PNB informed the developer that property is already considered for buyback. December 2020 when PNB was notified that account was funded through an email they initiated and still, they did not make the debit.
case_PXiFEroQDkS66Uk	Ito po ang concern ko, may unionbank credit card pong dumating para sa akin last year at dahil po may pandemic ay hindi ko po ito ini-activate. Noong March po ay may dumating na SOA para sa akin na nagsasabing may babayaran akong annual fee gayong hindi ko naman po nagamit iyong credit card at lalong laong hindi ko po ito ini-activate. Sana po ay matulungan ninyo ako tungkol dito.
case_bCeiDL4mmQvcO7F	BDO online banking transaction will be successful even if the account name is different from the account. We were scammed by a hacker on facebook and we thought we are transferring money to an account that is under the name of Martina Hirano but as per checking in the bank branch the name is different from the account.
case_sDJrlwGblbI2eEl	Good day! April 18,2021 since nascam po ako online sa BDO online banking. May problem po yung aplication kaya nagask ako for assistance. And then may Ngpanggap pong BDO employee po inasist po ako kaya nakuha nya ung pera ko worth of 26800 po.
case_6BnBv0SF2iJpRiV	Pinalalabas po ng city savings bank ng lucena queson na ako ay walang bayad ng june 2018 sa hulog ng motor. Pero my bayad ako nawala lng ang resibo..
case_r6C552csIIHeVQv	ASking if aub via email if my money was credited but no response from then
case_HnWdbt7rfZcaXEw	Gusto ko lang sana na ipa urgent delivery yung aking credit card sa Security Bank Corporation sa kadahilanan na kailangan ko agad ito matanggap, ngupit hindi nila ito inaasikaso kahit anong tawag at email ko sa kanila.
case_YPvtrlBdHYgqar4	Bank of the Philippine Islands .Yung existing loan ko gusto ko na bayaran in full para makabawas ang interests na need ko bayara  in 3more years, pero after ilang request ng computation, wala pa din sila binibigay at tuloy pa din ang maging monthly ko with  interets.
case_4Vpqh3RzD7w63LV	Union Bank of the Philippines charged me thrice for a supposedly single transaction only when their mobile app had an error while I was transferring the money. When I called them multiple times about this since 29th of March, it got to a point where they told me to call the beneficiary entity and request to debit the unauthorized charge that the app made back to my account; I don’t see this as my responsibility.
case_YnzT9jdljgRvTfr	I am complaining against UCPB Big Ben, Lipa Branch. I accidentally transferred money from Paypal to my UCPB account which is a payroll account, but I am not aware that once  you already resigned to the company the payroll account will automatically be a savings account. They should have made it clearer to us. I transferred PHP9000 and they informed me that the money was just deducted because I have a penalty for not having PHP2000 maintaining balance to that savings account which is I'm not aware of. THEY SHOULD HAVE MADE IT CLEARER TO US THAT ONCE I LEAVE THE COMPANY FOR THE PAYROLL ACCOUNT IT WILL BE TURNED INTO A SAVINGS ACCOUNT.
case_3pJUsSo1zQDiutn	bank doesnt release my auto loan documents for several months after full payment of loan. This is security bank of the philippines and main branch
case_Wst6EgghTAHed4L	PNB Customer Service - Housing Loan charges inappropriate penalties and has a very poor customer service (difficult to contact via call and email and takes months before they reply to follow up)
case_vSWO7BuOIYUUb5m	I am a client of Security bank philippine, but I can't log in on my online banking today. I want to know why? THx
case_DCoopguqLk0Ck3l	BPI informed me that they cannot return my Instapay transaction charge despite the service failing because Instapay doesn’t have any memo regarding the return of transaction charges when Instapay fails.
case_0ZHxNcStu1Bw1D4	PSBank. Charged me twice for my loan payment this month, while I did not avail the Bayanihan Act last year
case_RqcBuSUDPi95xFp	My online top-up for Tonik failed last April 22, 2021, but the amount was deducted from my BPI account. I raised this issue to Tonik that day, and to Paynamics last April 27, but I still have not received my money back until now.
case_OwpsIcEbGG415y3	UCPB did not reflect the lumpsum payment I made for my housing loan and is deducting monthly payments from my account based on high principal loan amount.
case_LcmyKY9pfeH4Qa4	Eastwest Bank - regarding credit card. I have been asking for my SOA and they have not provided me any.
case_U7GLdy8GUhb13Ef	I am a victim of Phishing. All of my savings were unauthorizely transferred to a unknown person.
case_I1sPToq2kBJHYUq	I am a victim of BDO Saving Accounts Phishing
case_AznwtUKEvqMCR50	Hi BSP, good morning. I have a complain about PDAX Ph. I made a withdrawal transaction last Sunday at 8:31am and up until now I haven't receive the money and I cannot get a concrete answer from them want went wrong.
case_RdVI2Oh1EMlyXxN	Car loan due na ako ngaun end ng April     Humihingi po sana ako sa Psbank ng kahit na one week para mabayaran ko ng buo ang balanse ko sa kotse ng buo. Ayaw po nila pumayag need daw kunin ang kotse kung sa First week pa ng May ako magbabayad ang pinapakiusap ko lang sana ay wag na kunin ang kotse at tanggapin ang bayad ko ngaun first week ng May and alisin din nila ang interest na pinatong nila sa binigay nilang bayanihan act. / PSbank Head Office Makati City
case_gTZOqXJQ83L8tnw	PSbank Head office Mezzanine,Psbank Center 777 Paseo de Roxas Sedeno street Makati City
case_aY2cbzBmkMK2eEb	BDO cancelled my credit card. I'm soooo angry!@#@!
case_GpOC7V4KA9AIjA7	I would like to file a formal complaint against BDO because they still haven't resolved my compalint regarding my credit card. It has been pending since February and until now they're still unable to give me a decent answer despite several and regular follow-ups.
case_uzIXfHcsxcVeymz	temporary suspended ng gcash ang aking account sa di kadahilanang nagkaroon daw ng unusual activity ang aking account. mahigit  isang buwan na po ako nagfollow up sa kanila pero hanggang ngayon ay pa po feedback galing sa kanila...nakipag ugnayan na po ako sa kanilang tanggapan via email support at nagsubmit ng kanilang mga hinihinging document .pero hanggang ngayon ay wala.pa din feedback hanggang ngayon..nais ko po sana maaksyunan agad nyo ang kanilang ahensya .may laman po ang gcash account ko na nagkakahalagang 33,607.17 .
case_rzvvDG54tqGeVak	Bank of the Philippine Islands (BPI) refuses to reverse fraudulent credit card transactions. The cardholder, Brenda S. Taruc, was a victim of voice phishing.
case_WE6HA1hyvNLxpWm	Its no I manila they book the money
case_Y6LcktPdPCk0i7A	I sent 5k and 21k to bdo bank. but it has not received it yet. pls help. 
